;src;dst;dyad_id;x1_src;x2_src;a_src;x1_dst;x2_dst;a_dst;dx1;dx2;de;dy
1905;14;63;14-63;0.149867723;1.477048827;1.220975501;-0.125583554;1.309881822;-0.374336859;0.275451277;0.167167005;0.869783053;1.908289469
1906;15;63;15-63;-0.880008861;0.249075144;0.102372416;-0.125583554;1.309881822;-0.374336859;0.754425307;1.060806678;-0.320669549;-0.368612025
1907;16;63;16-63;-0.318473975;1.820025958;0.098680172;-0.125583554;1.309881822;-0.374336859;0.192890421;0.510144136;-1.272366737;-1.610205072
1908;17;63;17-63;-2.922321676;0.124252496;1.664890884;-0.125583554;1.309881822;-0.374336859;2.796738122;1.185629325;0.655273634;4.149751118
1909;18;63;18-63;0.938745673;2.155060697;0.56218485;-0.125583554;1.309881822;-0.374336859;1.064329227;0.845178875;0.597829833;1.427417613
1910;19;63;19-63;-0.202829842;-0.901250363;0.413029059;-0.125583554;1.309881822;-0.374336859;0.077246288;2.211132185;1.032333613;0.042706008
1911;20;63;20-63;0.62103405;-0.732623516;0.574854332;-0.125583554;1.309881822;-0.374336859;0.746617604;2.042505338;-0.756242922;-0.830360514
1912;21;63;21-63;0.124418018;-0.855495655;0.482638167;-0.125583554;1.309881822;-0.374336859;0.250001572;2.165377477;0.535610164;-0.188775695
1913;22;63;22-63;1.70700591;1.391451119;0.576500861;-0.125583554;1.309881822;-0.374336859;1.832589464;0.081569297;-0.612295652;1.381673166
1914;23;63;23-63;1.127662118;1.527931821;0.19337302;-0.125583554;1.309881822;-0.374336859;1.253245672;0.218049999;-0.087286258;0.875970575
1915;24;63;24-63;1.343049337;-0.858971721;0.313466463;-0.125583554;1.309881822;-0.374336859;1.468632891;2.168853543;1.036361818;1.359697541
1916;25;63;25-63;-1.023376333;1.028303906;0.025650172;-0.125583554;1.309881822;-0.374336859;0.897792779;0.281577916;1.057383342;1.465700476
1917;26;63;26-63;0.386376711;-0.831787434;1.108459421;-0.125583554;1.309881822;-0.374336859;0.511960266;2.141669255;1.668886706;1.844134906
1918;27;63;27-63;0.623494685;0.060446455;0.630204261;-0.125583554;1.309881822;-0.374336859;0.749078239;1.249435367;-0.414126544;-0.033898586
1919;28;63;28-63;-0.944274834;-0.418307436;-0.312807591;-0.125583554;1.309881822;-0.374336859;0.81869128;1.728189258;1.050501201;0.317953401
1920;29;63;29-63;0.00891956;-2.125157823;0.658812116;-0.125583554;1.309881822;-0.374336859;0.134503114;3.435039645;-1.30106577;-2.599607222
1921;30;63;30-63;0.162563326;0.411636282;0.462981454;-0.125583554;1.309881822;-0.374336859;0.288146881;0.89824554;-0.343572461;-0.415903756
1922;31;63;31-63;0.829426724;0.562440672;1.404921194;-0.125583554;1.309881822;-0.374336859;0.955010278;0.74744115;-1.003273367;0.608600671
1923;32;63;32-63;-0.578874885;0.093496053;0.323968101;-0.125583554;1.309881822;-0.374336859;0.453291331;1.216385769;-0.729230677;-0.934500989
1924;33;63;33-63;0.606719808;0.852282939;0.544318573;-0.125583554;1.309881822;-0.374336859;0.732303362;0.457598883;0.654534124;1.328019758
1925;34;63;34-63;1.442845008;-1.633158672;-0.760958698;-0.125583554;1.309881822;-0.374336859;1.568428562;2.943040494;-1.383832244;-2.422219487
1926;35;63;35-63;-1.740061597;-0.695940857;0.350543225;-0.125583554;1.309881822;-0.374336859;1.614478043;2.005822679;-0.50085153;0.08692154
1927;36;63;36-63;0.087763207;-0.098958615;0.102508255;-0.125583554;1.309881822;-0.374336859;0.213346761;1.408840437;-2.3096537;-3.07255576
1928;37;63;37-63;0.201167037;1.707469264;0.883978297;-0.125583554;1.309881822;-0.374336859;0.326750591;0.397587442;0.071170055;0.708768363
1929;38;63;38-63;-1.477958724;0.294278401;-1.04332342;-0.125583554;1.309881822;-0.374336859;1.35237517;1.015603421;-0.025427041;-0.598513861
1930;39;63;39-63;-0.561799592;-0.687465059;0.688846482;-0.125583554;1.309881822;-0.374336859;0.436216038;1.997346881;-0.149817915;-0.397765694
1931;40;63;40-63;-0.041687456;-0.268916413;0.941901667;-0.125583554;1.309881822;-0.374336859;0.083896098;1.578798235;1.980479018;1.842540807
1932;41;63;41-63;1.014529634;1.616442213;0.611487749;-0.125583554;1.309881822;-0.374336859;1.140113188;0.306560391;-1.332311494;-0.108327612
1933;42;63;42-63;0.213542514;0.585073393;0.903987214;-0.125583554;1.309881822;-0.374336859;0.339126068;0.724808428;-0.228422344;0.277949864
1934;43;63;43-63;1.126301256;0.540887209;0.292959813;-0.125583554;1.309881822;-0.374336859;1.25188481;0.768994612;-0.266986119;0.519024338
1935;44;63;44-63;0.595885468;-0.497657944;-0.247211733;-0.125583554;1.309881822;-0.374336859;0.721469022;1.807539766;0.122054501;-0.681794952
1936;45;63;45-63;2.138669438;-0.059457398;0.627229674;-0.125583554;1.309881822;-0.374336859;2.264252992;1.36933922;0.040898773;1.87337497
1937;46;63;46-63;-0.71804761;1.891516044;0.666728097;-0.125583554;1.309881822;-0.374336859;0.592464056;0.581634222;-1.080398626;-0.486360443
1938;47;63;47-63;-1.015482381;0.364328955;-0.737894332;-0.125583554;1.309881822;-0.374336859;0.889898827;0.945552867;0.285027021;-0.410081778
1939;48;63;48-63;1.914808056;-0.159988625;-2.085697802;-0.125583554;1.309881822;-0.374336859;2.04039161;1.469870447;-0.822398962;-1.976977237
1940;49;63;49-63;0.427507386;0.508303375;0.031830236;-0.125583554;1.309881822;-0.374336859;0.553090941;0.801578447;0.221487868;0.031282962
1941;50;63;50-63;-1.503746162;0.70905324;1.794071222;-0.125583554;1.309881822;-0.374336859;1.378162608;0.600828581;-0.632870337;1.864612343
1942;51;63;51-63;-1.009794993;-0.827393669;0.273777743;-0.125583554;1.309881822;-0.374336859;0.884211439;2.137275491;0.936949158;0.651963735
1943;52;63;52-63;1.775013361;-1.42055547;1.404224666;-0.125583554;1.309881822;-0.374336859;1.900596915;2.730437292;-0.244399531;1.320866545
1944;53;63;53-63;1.205780372;0.230871585;0.441462784;-0.125583554;1.309881822;-0.374336859;1.331363926;1.079010237;0.396029347;1.25501408
1945;54;63;54-63;0.887007102;-1.119419788;0.617100261;-0.125583554;1.309881822;-0.374336859;1.012590656;2.429301609;0.488989756;0.52969301
1946;55;63;55-63;-1.224661252;0.415428079;-0.467869404;-0.125583554;1.309881822;-0.374336859;1.099077698;0.894453743;0.465901014;0.275545577
1947;56;63;56-63;0.139302169;-0.064003937;1.189459336;-0.125583554;1.309881822;-0.374336859;0.264885723;1.373885759;-0.272582153;0.120483167
1948;57;63;57-63;-1.468168751;-1.384269667;0.038612775;-0.125583554;1.309881822;-0.374336859;1.342585197;2.694151489;-1.090555289;-1.430769921
1949;58;63;58-63;-1.454926861;0.754967475;0.17277319;-0.125583554;1.309881822;-0.374336859;1.329343307;0.554914347;-0.383128943;0.46719352
1950;59;63;59-63;0.023095037;0.154157328;-0.423832967;-0.125583554;1.309881822;-0.374336859;0.148678591;1.155724494;0.492125872;-0.735227611
1951;60;63;60-63;-0.607961578;-0.403034088;-0.072661453;-0.125583554;1.309881822;-0.374336859;0.482378024;1.71291591;-0.619012634;-1.440090877
1952;61;63;61-63;-0.992371118;1.201661609;-0.6233961;-0.125583554;1.309881822;-0.374336859;0.866787564;0.108220213;-0.081945132;-0.267000634
1953;62;63;62-63;-1.126350741;-0.345329808;2.228356712;-0.125583554;1.309881822;-0.374336859;1.000767187;1.65521163;-0.428650073;1.598531152
1954;1;64;Jan-64;2.091800638;-0.369033558;-0.724672836;-1.706711502;0.774548614;1.578652469;3.79851214;1.143582172;0.234202981;4.314903669
1955;2;64;Feb-64;-2.247369114;-0.718129042;-0.470703762;-1.706711502;0.774548614;1.578652469;0.540657612;1.492677656;0.196599406;1.098866898
1956;3;64;Mar-64;0.775125013;-1.91514517;-0.522438467;-1.706711502;0.774548614;1.578652469;2.481836515;2.689693784;1.566327085;3.759530711
1957;4;64;Apr-64;0.214023706;-1.057478631;2.379981408;-1.706711502;0.774548614;1.578652469;1.920735208;1.832027244;0.181444726;5.144800189
1958;5;64;Mei-64;-1.739373216;1.087288906;-0.958122243;-1.706711502;0.774548614;1.578652469;0.032661713;0.312740293;0.196464324;0.693286117
1959;6;64;Jun-64;0.070390093;1.090170262;-0.397273019;-1.706711502;0.774548614;1.578652469;1.777101596;0.315621649;1.382023627;4.182693848
1960;7;64;Jul-64;-0.540113803;-0.819209952;-0.075792471;-1.706711502;0.774548614;1.578652469;1.166597699;1.593758565;0.650609755;2.52318817
1961;8;64;Agust-64;-0.161146198;0.863830868;0.354654579;-1.706711502;0.774548614;1.578652469;1.545565304;0.089282254;0.486572637;3.920803863
1962;9;64;Sep-64;-0.623484138;0.184129947;0.308290831;-1.706711502;0.774548614;1.578652469;1.083227364;0.590418666;-0.118131678;2.556829653
1963;10;64;Okt-64;-0.024419217;1.45368834;-0.18220633;-1.706711502;0.774548614;1.578652469;1.682292285;0.679139727;1.265139096;4.004307657
1964;11;64;Nop-64;3.658512627;0.6788102;-0.111941599;-1.706711502;0.774548614;1.578652469;5.365224129;0.095738414;0.044726199;6.828791992
1965;12;64;Des-64;-0.075735988;-0.017984334;-1.108058425;-1.706711502;0.774548614;1.578652469;1.630975514;0.792532948;0.498308491;2.203611575
1966;13;64;13-64;-0.227998007;-0.005801615;0.833011718;-1.706711502;0.774548614;1.578652469;1.478713495;0.780350229;-0.279435441;3.220767127
1967;14;64;14-64;0.149867723;1.477048827;1.220975501;-1.706711502;0.774548614;1.578652469;1.856579225;0.702500213;0.026304005;4.331261094
1968;15;64;15-64;-0.880008861;0.249075144;0.102372416;-1.706711502;0.774548614;1.578652469;0.826702641;0.525473469;0.174878283;2.419869074
1969;16;64;16-64;-0.318473975;1.820025958;0.098680172;-1.706711502;0.774548614;1.578652469;1.388237527;1.045477345;-1.3575351;1.185296396
1970;17;64;17-64;-2.922321676;0.124252496;1.664890884;-1.706711502;0.774548614;1.578652469;1.215610173;0.650296117;1.730963374;5.864968843
1971;18;64;18-64;0.938745673;2.155060697;0.56218485;-1.706711502;0.774548614;1.578652469;2.645457176;1.380512084;0.306019022;4.402057474
1972;19;64;19-64;-0.202829842;-0.901250363;0.413029059;-1.706711502;0.774548614;1.578652469;1.50388166;1.675798977;-1.070544043;1.587119657
1973;20;64;20-64;0.62103405;-0.732623516;0.574854332;-1.706711502;0.774548614;1.578652469;2.327745552;1.50717213;-0.259486104;3.468180185
1974;21;64;21-64;0.124418018;-0.855495655;0.482638167;-1.706711502;0.774548614;1.578652469;1.83112952;1.630044269;0.292273541;3.369671563
1975;22;64;22-64;1.70700591;1.391451119;0.576500861;-1.706711502;0.774548614;1.578652469;3.413717412;0.616902505;0.067765387;5.328184878
1976;23;64;23-64;1.127662118;1.527931821;0.19337302;-1.706711502;0.774548614;1.578652469;2.83437362;0.753383208;-1.406031783;2.823675722
1977;24;64;24-64;1.343049337;-0.858971721;0.313466463;-1.706711502;0.774548614;1.578652469;3.04976084;1.633520335;-0.443981816;3.681137788
1978;25;64;25-64;-1.023376333;1.028303906;0.025650172;-1.706711502;0.774548614;1.578652469;0.683335169;0.253755292;0.648376961;2.809137125
1979;26;64;26-64;0.386376711;-0.831787434;1.108459421;-1.706711502;0.774548614;1.578652469;2.093088214;1.606336047;0.333703842;4.310735922
1980;27;64;27-64;0.623494685;0.060446455;0.630204261;-1.706711502;0.774548614;1.578652469;2.330206187;0.714102158;1.082083007;5.264094845
1981;28;64;28-64;-0.944274834;-0.418307436;-0.312807591;-1.706711502;0.774548614;1.578652469;0.762436668;1.192856049;0.756405165;2.188258687
1982;29;64;29-64;0.00891956;-2.125157823;0.658812116;-1.706711502;0.774548614;1.578652469;1.715631062;2.899706437;-0.541199389;1.96204304
1983;30;64;30-64;0.162563326;0.411636282;0.462981454;-1.706711502;0.774548614;1.578652469;1.869274829;0.362912332;-1.563193659;2.166258927
1984;31;64;31-64;0.829426724;0.562440672;1.404921194;-1.706711502;0.774548614;1.578652469;2.536138226;0.212107942;0.309666821;5.723324739
1985;32;64;32-64;-0.578874885;0.093496053;0.323968101;-1.706711502;0.774548614;1.578652469;1.127836617;0.681052561;0.093953414;2.783884322
1986;33;64;33-64;0.606719808;0.852282939;0.544318573;-1.706711502;0.774548614;1.578652469;2.31343131;0.077734326;0.104981129;4.502516319
1987;34;64;34-64;1.442845008;-1.633158672;-0.760958698;-1.706711502;0.774548614;1.578652469;3.14955651;2.407707285;-0.856826133;1.906570506
1988;35;64;35-64;-1.740061597;-0.695940857;0.350543225;-1.706711502;0.774548614;1.578652469;0.033350095;1.47048947;-1.515424631;-0.288123577
1989;36;64;36-64;0.087763207;-0.098958615;0.102508255;-1.706711502;0.774548614;1.578652469;1.79447471;0.873507228;0.230727417;3.269609237
1990;37;64;37-64;0.201167037;1.707469264;0.883978297;-1.706711502;0.774548614;1.578652469;1.907878539;0.932920651;0.231479612;4.135528593
1991;38;64;38-64;-1.477958724;0.294278401;-1.04332342;-1.706711502;0.774548614;1.578652469;0.228752779;0.480270212;1.086193862;1.610140584
1992;39;64;39-64;-0.561799592;-0.687465059;0.688846482;-1.706711502;0.774548614;1.578652469;1.14491191;1.462013672;1.334117062;4.015521088
1993;40;64;40-64;-0.041687456;-0.268916413;0.941901667;-1.706711502;0.774548614;1.578652469;1.665024046;1.043465026;1.84064007;5.50448574
1994;41;64;41-64;1.014529634;1.616442213;0.611487749;-1.706711502;0.774548614;1.578652469;2.721241136;0.8418936;0.566333861;5.056768415
1995;42;64;42-64;0.213542514;0.585073393;0.903987214;-1.706711502;0.774548614;1.578652469;1.920254016;0.18947522;-2.349217513;1.958938577
1996;43;64;43-64;1.126301256;0.540887209;0.292959813;-1.706711502;0.774548614;1.578652469;2.833012758;0.233661404;0.669390742;5.25718508
1997;44;64;44-64;0.595885468;-0.497657944;-0.247211733;-1.706711502;0.774548614;1.578652469;2.30259697;1.272206557;1.542899745;4.540834173
1998;45;64;45-64;2.138669438;-0.059457398;0.627229674;-1.706711502;0.774548614;1.578652469;3.84538094;0.834006011;-1.164331932;4.469928145
1999;46;64;46-64;-0.71804761;1.891516044;0.666728097;-1.706711502;0.774548614;1.578652469;0.988663892;1.11696743;-0.556914013;2.11864673
2000;47;64;47-64;-1.015482381;0.364328955;-0.737894332;-1.706711502;0.774548614;1.578652469;0.691229121;0.410219659;0.461049385;1.787926814
2001;48;64;48-64;1.914808056;-0.159988625;-2.085697802;-1.706711502;0.774548614;1.578652469;3.621519558;0.934537238;0.166659916;2.813865523
2002;49;64;49-64;0.427507386;0.508303375;0.031830236;-1.706711502;0.774548614;1.578652469;2.134218889;0.266245238;-1.083313687;2.528265288
2003;50;64;50-64;-1.503746162;0.70905324;1.794071222;-1.706711502;0.774548614;1.578652469;0.20296534;0.065495373;-0.508055043;3.034886302
2004;51;64;51-64;-1.009794993;-0.827393669;0.273777743;-1.706711502;0.774548614;1.578652469;0.696916509;1.601942282;-1.036386234;0.711989346
2005;52;64;52-64;1.775013361;-1.42055547;1.404224666;-1.706711502;0.774548614;1.578652469;3.481724863;2.195104084;0.082433942;5.449483899
2006;53;64;53-64;1.205780372;0.230871585;0.441462784;-1.706711502;0.774548614;1.578652469;2.912491875;0.543677029;-0.125845705;4.534922909
2007;54;64;54-64;0.887007102;-1.119419788;0.617100261;-1.706711502;0.774548614;1.578652469;2.593718605;1.893968401;0.632592284;4.475079419
2008;55;64;55-64;-1.224661252;0.415428079;-0.467869404;-1.706711502;0.774548614;1.578652469;0.48205025;0.359120534;-0.075460682;1.337812366
2009;56;64;56-64;0.139302169;-0.064003937;1.189459336;-1.706711502;0.774548614;1.578652469;1.846013671;0.838552551;-0.27349355;3.921355651
2010;57;64;57-64;-1.468168751;-1.384269667;0.038612775;-1.706711502;0.774548614;1.578652469;0.238542751;2.158818281;-1.310394603;-0.533995748
2011;58;64;58-64;-1.454926861;0.754967475;0.17277319;-1.706711502;0.774548614;1.578652469;0.251784641;0.019581139;-0.430593556;1.562826175
2012;59;64;59-64;0.023095037;0.154157328;-0.423832967;-1.706711502;0.774548614;1.578652469;1.729806539;0.620391286;0.404129949;2.978560348
2013;60;64;60-64;-0.607961578;-0.403034088;-0.072661453;-1.706711502;0.774548614;1.578652469;1.098749924;1.177582702;-1.211792876;0.804156713
2014;61;64;61-64;-0.992371118;1.201661609;-0.6233961;-1.706711502;0.774548614;1.578652469;0.714340384;0.427112995;0.267811163;1.723851419
2015;62;64;62-64;-1.126350741;-0.345329808;2.228356712;-1.706711502;0.774548614;1.578652469;0.580360761;1.119878422;-0.553735263;3.273695468
2016;63;64;63-64;-0.125583554;1.309881822;-0.374336859;-1.706711502;0.774548614;1.578652469;1.581127948;0.535333208;-0.55043508;1.967341874
2017;1;65;Jan-65;2.091800638;-0.369033558;-0.724672836;0.37085561;-0.75250238;-1.222395972;1.720945028;0.383468822;0.686762007;0.268903816
2018;2;65;Feb-65;-2.247369114;-0.718129042;-0.470703762;0.37085561;-0.75250238;-1.222395972;2.618224724;0.034373338;0.889895863;1.797834184
2019;3;65;Mar-65;0.775125013;-1.91514517;-0.522438467;0.37085561;-0.75250238;-1.222395972;0.404269403;1.16264279;0.990106475;-0.931779955
2020;4;65;Apr-65;0.214023706;-1.057478631;2.379981408;0.37085561;-0.75250238;-1.222395972;0.156831904;0.304976251;1.169787658;2.331716872
2021;5;65;Mei-65;-1.739373216;1.087288906;-0.958122243;0.37085561;-0.75250238;-1.222395972;2.110228825;1.839791286;1.350559642;0.360374608
2022;6;65;Jun-65;0.070390093;1.090170262;-0.397273019;0.37085561;-0.75250238;-1.222395972;0.300465516;1.842672643;0.909186411;-1.331353386
2023;7;65;Jul-65;-0.540113803;-0.819209952;-0.075792471;0.37085561;-0.75250238;-1.222395972;0.910969413;0.066707572;-0.426900921;-0.847473738
2024;8;65;Agust-65;-0.161146198;0.863830868;0.354654579;0.37085561;-0.75250238;-1.222395972;0.532001807;1.616333248;0.214835706;-0.929070504
2025;9;65;Sep-65;-0.623484138;0.184129947;0.308290831;0.37085561;-0.75250238;-1.222395972;0.994339748;0.936632328;-0.780295228;-1.168376785
2026;10;65;Okt-65;-0.024419217;1.45368834;-0.18220633;0.37085561;-0.75250238;-1.222395972;0.395274827;2.206190721;2.450063068;0.337640232
2027;11;65;Nop-65;3.658512627;0.6788102;-0.111941599;0.37085561;-0.75250238;-1.222395972;3.287657017;1.43131258;1.376683011;2.614346167
2028;12;65;Des-65;-0.075735988;-0.017984334;-1.108058425;0.37085561;-0.75250238;-1.222395972;0.446591598;0.734518046;-0.536888904;-2.788010726
2029;13;65;13-65;-0.227998007;-0.005801615;0.833011718;0.37085561;-0.75250238;-1.222395972;0.598853617;0.746700765;0.482166601;0.318285581
2030;14;65;14-65;0.149867723;1.477048827;1.220975501;0.37085561;-0.75250238;-1.222395972;0.220987887;2.229551207;-0.398510731;-1.293718919
2031;15;65;15-65;-0.880008861;0.249075144;0.102372416;0.37085561;-0.75250238;-1.222395972;1.25086447;1.001577524;0.41537858;0.045430732
2032;16;65;16-65;-0.318473975;1.820025958;0.098680172;0.37085561;-0.75250238;-1.222395972;0.689329585;2.572528338;-1.366127646;-3.086778031
2033;17;65;17-65;-2.922321676;0.124252496;1.664890884;0.37085561;-0.75250238;-1.222395972;3.293177285;0.876754877;0.930769469;4.228064228
2034;18;65;18-65;0.938745673;2.155060697;0.56218485;0.37085561;-0.75250238;-1.222395972;0.567890064;2.907563077;-0.218568931;-1.764671529
2035;19;65;19-65;-0.202829842;-0.901250363;0.413029059;0.37085561;-0.75250238;-1.222395972;0.573685451;0.148747983;-0.028366686;-0.338422139
2036;20;65;20-65;0.62103405;-0.732623516;0.574854332;0.37085561;-0.75250238;-1.222395972;0.25017844;0.019878864;0.772877822;0.36557519
2037;21;65;21-65;0.124418018;-0.855495655;0.482638167;0.37085561;-0.75250238;-1.222395972;0.246437592;0.102993275;0.479924035;-0.064892816
2038;22;65;22-65;1.70700591;1.391451119;0.576500861;0.37085561;-0.75250238;-1.222395972;1.336150301;2.143953499;-0.238992114;-0.620713674
2039;23;65;23-65;1.127662118;1.527931821;0.19337302;0.37085561;-0.75250238;-1.222395972;0.756806508;2.280434201;0.131092983;-1.281340562
2040;24;65;24-65;1.343049337;-0.858971721;0.313466463;0.37085561;-0.75250238;-1.222395972;0.972193728;0.106469341;1.519674011;1.529703559
2041;25;65;25-65;-1.023376333;1.028303906;0.025650172;0.37085561;-0.75250238;-1.222395972;1.394231943;1.780806286;1.521199637;0.828282637
2042;26;65;26-65;0.386376711;-0.831787434;1.108459421;0.37085561;-0.75250238;-1.222395972;0.015521102;0.079285054;0.388660783;0.250602807
2043;27;65;27-65;0.623494685;0.060446455;0.630204261;0.37085561;-0.75250238;-1.222395972;0.252639075;0.812948835;1.937674137;1.191647083
2044;28;65;28-65;-0.944274834;-0.418307436;-0.312807591;0.37085561;-0.75250238;-1.222395972;1.315130444;0.334194944;-0.279911667;-0.667082259
2045;29;65;29-65;0.00891956;-2.125157823;0.658812116;0.37085561;-0.75250238;-1.222395972;0.36193605;1.372655443;-1.086619104;-1.974594633
2046;30;65;30-65;0.162563326;0.411636282;0.462981454;0.37085561;-0.75250238;-1.222395972;0.208292283;1.164138662;0.818563735;-0.314627831
2047;31;65;31-65;0.829426724;0.562440672;1.404921194;0.37085561;-0.75250238;-1.222395972;0.458571114;1.314943052;0.00331729;-0.0130579
2048;32;65;32-65;-0.578874885;0.093496053;0.323968101;0.37085561;-0.75250238;-1.222395972;0.949730495;0.845998433;0.01425481;-0.357441782
2049;33;65;33-65;0.606719808;0.852282939;0.544318573;0.37085561;-0.75250238;-1.222395972;0.235864198;1.604785319;-0.372473202;-1.617079063
2050;34;65;34-65;1.442845008;-1.633158672;-0.760958698;0.37085561;-0.75250238;-1.222395972;1.071989398;0.880656292;0.197243674;-1.154449744
2051;35;65;35-65;-1.740061597;-0.695940857;0.350543225;0.37085561;-0.75250238;-1.222395972;2.110917207;0.056561523;-2.318853476;-1.108069777
2052;36;65;36-65;0.087763207;-0.098958615;0.102508255;0.37085561;-0.75250238;-1.222395972;0.283092402;0.653543765;-0.241014808;-1.404582005
2053;37;65;37-65;0.201167037;1.707469264;0.883978297;0.37085561;-0.75250238;-1.222395972;0.169688573;2.459971644;1.365798053;-0.032916872
2054;38;65;38-65;-1.477958724;0.294278401;-1.04332342;0.37085561;-0.75250238;-1.222395972;1.848814333;1.046780781;-1.527564117;-2.467859566
2055;39;65;39-65;-0.561799592;-0.687465059;0.688846482;0.37085561;-0.75250238;-1.222395972;0.932655202;0.065037321;0.744366296;1.110953348
2056;40;65;40-65;-0.041687456;-0.268916413;0.941901667;0.37085561;-0.75250238;-1.222395972;0.412543066;0.483585967;-0.166369;-0.276113223
2057;41;65;41-65;1.014529634;1.616442213;0.611487749;0.37085561;-0.75250238;-1.222395972;0.643674024;2.368944593;-1.309801145;-2.46150764
2058;42;65;42-65;0.213542514;0.585073393;0.903987214;0.37085561;-0.75250238;-1.222395972;0.157313096;1.337575773;-1.172870246;-2.002753795
2059;43;65;43-65;1.126301256;0.540887209;0.292959813;0.37085561;-0.75250238;-1.222395972;0.755445646;1.29338959;1.743279647;0.922594339
2060;44;65;44-65;0.595885468;-0.497657944;-0.247211733;0.37085561;-0.75250238;-1.222395972;0.225029858;0.254844436;0.364131057;-1.007869008
2061;45;65;45-65;2.138669438;-0.059457398;0.627229674;0.37085561;-0.75250238;-1.222395972;1.767813829;0.693044982;-1.393705397;-0.567580358
2062;46;65;46-65;-0.71804761;1.891516044;0.666728097;0.37085561;-0.75250238;-1.222395972;1.08890322;2.644018424;0.336647388;-0.452126479
2063;47;65;47-65;-1.015482381;0.364328955;-0.737894332;0.37085561;-0.75250238;-1.222395972;1.38633799;1.116831335;0.618581031;-0.513786951
2064;48;65;48-65;1.914808056;-0.159988625;-2.085697802;0.37085561;-0.75250238;-1.222395972;1.543952446;0.592513755;-0.60672556;-2.667123765
2065;49;65;49-65;0.427507386;0.508303375;0.031830236;0.37085561;-0.75250238;-1.222395972;0.056651777;1.260805755;-0.90389695;-2.668213787
2066;50;65;50-65;-1.503746162;0.70905324;1.794071222;0.37085561;-0.75250238;-1.222395972;1.874601771;1.46155562;-1.577668374;0.137830837
2067;51;65;51-65;-1.009794993;-0.827393669;0.273777743;0.37085561;-0.75250238;-1.222395972;1.380650603;0.074891289;-0.19637111;0.198215619
2068;52;65;52-65;1.775013361;-1.42055547;1.404224666;0.37085561;-0.75250238;-1.222395972;1.404157751;0.66805309;-0.51322521;0.73873469
2069;53;65;53-65;1.205780372;0.230871585;0.441462784;0.37085561;-0.75250238;-1.222395972;0.834924763;0.983373965;-0.025479809;-0.463175216
2070;54;65;54-65;0.887007102;-1.119419788;0.617100261;0.37085561;-0.75250238;-1.222395972;0.516151493;0.366917408;-0.799028626;-1.071631548
2071;55;65;55-65;-1.224661252;0.415428079;-0.467869404;0.37085561;-0.75250238;-1.222395972;1.595516861;1.167930459;0.800785616;0.122071872
2072;56;65;56-65;0.139302169;-0.064003937;1.189459336;0.37085561;-0.75250238;-1.222395972;0.231553441;0.688498443;0.539172325;0.393539909
2073;57;65;57-65;-1.468168751;-1.384269667;0.038612775;0.37085561;-0.75250238;-1.222395972;1.839024361;0.631767287;-1.251683009;-0.912325489
2074;58;65;58-65;-1.454926861;0.754967475;0.17277319;0.37085561;-0.75250238;-1.222395972;1.82578247;1.507469855;0.739828096;0.762252857
2075;59;65;59-65;0.023095037;0.154157328;-0.423832967;0.37085561;-0.75250238;-1.222395972;0.347760573;0.906659708;-0.4049171;-2.156715319
2076;60;65;60-65;-0.607961578;-0.403034088;-0.072661453;0.37085561;-0.75250238;-1.222395972;0.978817188;0.349468292;-0.182462043;-0.673436426
2077;61;65;61-65;-0.992371118;1.201661609;-0.6233961;0.37085561;-0.75250238;-1.222395972;1.363226728;1.954163989;-1.281485195;-2.741132534
2078;62;65;62-65;-1.126350741;-0.345329808;2.228356712;0.37085561;-0.75250238;-1.222395972;1.497206351;0.407172572;-1.317478292;0.982102512
2079;63;65;63-65;-0.125583554;1.309881822;-0.374336859;0.37085561;-0.75250238;-1.222395972;0.496439164;2.062384202;-0.495061185;-2.626546954
2080;64;65;64-65;-1.706711502;0.774548614;1.578652469;0.37085561;-0.75250238;-1.222395972;2.077567112;1.527050994;0.268787821;1.939085933
2081;1;66;Jan-66;2.091800638;-0.369033558;-0.724672836;-0.344206876;1.206302371;-0.228262624;2.436007514;1.57533593;-0.945536238;-0.250132149
2082;2;66;Feb-66;-2.247369114;-0.718129042;-0.470703762;-0.344206876;1.206302371;-0.228262624;1.903162238;1.924431414;-2.298991492;-2.057011347
2083;3;66;Mar-66;0.775125013;-1.91514517;-0.522438467;-0.344206876;1.206302371;-0.228262624;1.119331889;3.121447542;-0.324837821;-1.516930793
2084;4;66;Apr-66;0.214023706;-1.057478631;2.379981408;-0.344206876;1.206302371;-0.228262624;0.558230582;2.263781002;1.288285869;2.866344734
2085;5;66;Mei-66;-1.739373216;1.087288906;-0.958122243;-0.344206876;1.206302371;-0.228262624;1.395166339;0.119013465;-0.00669568;0.142579059
2086;6;66;Jun-66;0.070390093;1.090170262;-0.397273019;-0.344206876;1.206302371;-0.228262624;0.41459697;0.116132109;0.288285366;0.019280638
2087;7;66;Jul-66;-0.540113803;-0.819209952;-0.075792471;-0.344206876;1.206302371;-0.228262624;0.195906927;2.025512323;-0.602067984;-1.722972314
2088;8;66;Agust-66;-0.161146198;0.863830868;0.354654579;-0.344206876;1.206302371;-0.228262624;0.183060678;0.342471504;-1.128320024;-0.990103143
2089;9;66;Sep-66;-0.623484138;0.184129947;0.308290831;-0.344206876;1.206302371;-0.228262624;0.279277262;1.022172424;-0.951517802;-1.103298545
